CAMPUS,EMPLOYEE ID, JOB FAMILY , JOB TITLE , DEPARTMENT ,JOB FULL TIME PCNT,STATE FUNDING,NON-STATE FUNDING,TOTAL FUNDING
BOULDER,243729,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,47495,0,47495
BOULDER,126051,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROGRAM MGR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,30876,30876,61752
BOULDER,257098,CLASSIFIED STAFF,ADMIN ASSISTANT III,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,42305,0,42305
BOULDER,268885,CLASSIFIED STAFF,ADMIN ASSISTANT III,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,44000,0,44000
BOULDER,113033,OTHER FACULTY,ASSOC CHAIR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",5,5575,0,5575
BOULDER,158824,REGULAR FACULTY ,ASSOCIATE PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,106691,0,106691
BOULDER,169979,REGULAR FACULTY ,ASSOCIATE PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",70,103408,0,103408
BOULDER,170947,REGULAR FACULTY ,ASSOCIATE PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,105571,105571
BOULDER,202720,REGULAR FACULTY ,ASSOCIATE PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,94675,0,94675
BOULDER,122360,REGULAR FACULTY ,ASST PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,91148,0,91148
BOULDER,201155,REGULAR FACULTY ,ASST PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,90240,0,90240
BOULDER,201724,REGULAR FACULTY ,ASST PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,91381,0,91381
BOULDER,218420,REGULAR FACULTY ,ASST PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,86086,0,86086
BOULDER,225356,REGULAR FACULTY ,ASST PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,88359,0,88359
BOULDER,244689,REGULAR FACULTY ,ASST PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,87021,0,87021
BOULDER,255363,REGULAR FACULTY ,ASST PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,87803,0,87803
BOULDER,256702,REGULAR FACULTY ,ASST PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,88000,0,88000
BOULDER,257081,REGULAR FACULTY ,ASST PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,88035,0,88035
BOULDER,268914,REGULAR FACULTY ,ASST PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,89000,0,89000
BOULDER,196452,OTHER FACULTY,ASST PROFESSOR ADJUNCT,"CIVILENG-CIVIL,ENV&ARCH ENGIN",33,2500,3000,5500
BOULDER,135865,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES MANAGER,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,68036,0,68036
BOULDER,133859,OTHER FACULTY,CHAIR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",0,25012,0,25012
BOULDER,158824,OTHER FACULTY,DIRECTOR-FACULTY,"CIVILENG-CIVIL,ENV&ARCH ENGIN",0,2667,0,2667
BOULDER,169979,OTHER FACULTY,DIRECTOR-FACULTY,"CIVILENG-CIVIL,ENV&ARCH ENGIN",3,2585,0,2585
BOULDER,245379,OTHER FACULTY,ENDOWED OR NAMED PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",0,0,6592,6592
BOULDER,134382,CLASSIFIED STAFF,GENERAL PROFESSIONAL II,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,54850,0,54850
BOULDER,114576,CLASSIFIED STAFF,GENERAL PROFESSIONAL IV,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,62034,0,62034
BOULDER,107957,REGULAR FACULTY ,INSTRUCTOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,20758,62273,83031
BOULDER,166612,REGULAR FACULTY ,INSTRUCTOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,75000,75000
BOULDER,195071,REGULAR FACULTY ,INSTRUCTOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,78178,0,78178
BOULDER,234632,REGULAR FACULTY ,INSTRUCTOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,81803,0,81803
BOULDER,269225,REGULAR FACULTY ,INSTRUCTOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,67500,0,67500
BOULDER,119804,OTHER FACULTY,LECTURER,"CIVILENG-CIVIL,ENV&ARCH ENGIN",25,7776,0,7776
BOULDER,163132,OTHER FACULTY,LECTURER,"CIVILENG-CIVIL,ENV&ARCH ENGIN",33,8000,0,8000
BOULDER,181490,OTHER FACULTY,LECTURER,"CIVILENG-CIVIL,ENV&ARCH ENGIN",33,16000,0,16000
BOULDER,181737,OTHER FACULTY,LECTURER,"CIVILENG-CIVIL,ENV&ARCH ENGIN",66,32000,0,32000
BOULDER,201132,OTHER FACULTY,LECTURER,"CIVILENG-CIVIL,ENV&ARCH ENGIN",33,8000,0,8000
BOULDER,218073,OTHER FACULTY,LECTURER,"CIVILENG-CIVIL,ENV&ARCH ENGIN",33,8000,0,8000
BOULDER,269157,OTHER FACULTY,LECTURER,"CIVILENG-CIVIL,ENV&ARCH ENGIN",33,8000,0,8000
BOULDER,207025,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,"CIVILENG-CIVIL,ENV&ARCH ENGIN",38,0,22516,22516
BOULDER,213223,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,40000,40000
BOULDER,223018,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,"CIVILENG-CIVIL,ENV&ARCH ENGIN",50,0,32716,32716
BOULDER,226223,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,41520,41520
BOULDER,249526,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,41200,0,41200
BOULDER,254330,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,"CIVILENG-CIVIL,ENV&ARCH ENGIN",50,0,17680,17680
BOULDER,256949,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,40000,0,40000
BOULDER,257267,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,37000,0,37000
BOULDER,266905,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,75000,75000
BOULDER,101374,REGULAR FACULTY ,PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,115363,0,115363
BOULDER,103163,REGULAR FACULTY ,PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,201581,0,201581
BOULDER,103491,REGULAR FACULTY ,PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",97,128973,0,128973
BOULDER,105117,REGULAR FACULTY ,PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,149852,0,149852
BOULDER,106357,REGULAR FACULTY ,PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",70,133900,0,133900
BOULDER,107687,REGULAR FACULTY ,PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,114373,0,114373
BOULDER,112986,REGULAR FACULTY ,PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,130906,0,130906
BOULDER,118714,REGULAR FACULTY ,PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,107321,0,107321
BOULDER,129691,REGULAR FACULTY ,PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,128197,0,128197
BOULDER,133859,REGULAR FACULTY ,PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,119106,0,119106
BOULDER,148166,REGULAR FACULTY ,PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,116490,0,116490
BOULDER,181207,REGULAR FACULTY ,PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,143859,0,143859
BOULDER,245379,REGULAR FACULTY ,PROFESSOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,109874,0,109874
BOULDER,192878,RESEARCH FACULTY,PROFESSOR-RESEARCH,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,108524,108524
BOULDER,132248,RESEARCH FACULTY,RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,63716,63716
BOULDER,173334,RESEARCH FACULTY,RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",60,0,23598,23598
BOULDER,174971,RESEARCH FACULTY,RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,36000,36000
BOULDER,177522,RESEARCH FACULTY,RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,44054,44054
BOULDER,197902,RESEARCH FACULTY,RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",80,0,68102,68102
BOULDER,216413,RESEARCH FACULTY,RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",33,0,45600,45600
BOULDER,216837,RESEARCH FACULTY,RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,42000,42000
BOULDER,223488,RESEARCH FACULTY,RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,42000,42000
BOULDER,245048,RESEARCH FACULTY,RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,48251,48251
BOULDER,245692,RESEARCH FACULTY,RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,41248,0,41248
BOULDER,248191,RESEARCH FACULTY,RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,44000,0,44000
BOULDER,262299,RESEARCH FACULTY,RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,40000,40000
BOULDER,264259,RESEARCH FACULTY,RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,43000,0,43000
BOULDER,267145,RESEARCH FACULTY,RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,42000,42000
BOULDER,140856,OFFICERS AND EXEMPT PROFESSIONALS ,RESEARCH SERVICES PROFESSIONAL,"CIVILENG-CIVIL,ENV&ARCH ENGIN",80,0,45049,45049
BOULDER,203874,OFFICERS AND EXEMPT PROFESSIONALS ,RESEARCH SERVICES PROFESSIONAL,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,59000,0,59000
BOULDER,184820,REGULAR FACULTY ,SENIOR INSTRUCTOR,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,82513,0,82513
BOULDER,100712,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,"CIVILENG-CIVIL,ENV&ARCH ENGIN",100,0,67015,67015
BOULDER,196452,RESEARCH FACULTY,SR RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",11,0,9534,9534
BOULDER,197884,RESEARCH FACULTY,SR RESEARCH ASSOCIATE,"CIVILENG-CIVIL,ENV&ARCH ENGIN",40,0,32960,32960
BOULDER,121872,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,"CLAS-CTR,LIMB ATMOS SOUNDING",50,85051,0,85051
BOULDER,129107,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,"CLAS-CTR,LIMB ATMOS SOUNDING",0,1716,0,1716
BOULDER,103054,RESEARCH FACULTY,SR RESEARCH ASSOCIATE,"CLAS-CTR,LIMB ATMOS SOUNDING",25,47138,0,47138
BOULDER,254277,CLASSIFIED STAFF,ADMIN ASSISTANT III,CLASSICS,50,20438,0,20438
BOULDER,159212,OTHER FACULTY,ASSOC CHAIR,CLASSICS,0,1849,0,1849
BOULDER,212332,OTHER FACULTY,ASSOC CHAIR,CLASSICS,0,2988,0,2988
BOULDER,105694,REGULAR FACULTY ,ASSOCIATE PROFESSOR,CLASSICS,100,39189,0,39189
BOULDER,105882,REGULAR FACULTY ,ASSOCIATE PROFESSOR,CLASSICS,100,101265,0,101265
BOULDER,114812,REGULAR FACULTY ,ASSOCIATE PROFESSOR,CLASSICS,100,43754,0,43754
BOULDER,159212,REGULAR FACULTY ,ASSOCIATE PROFESSOR,CLASSICS,75,73965,0,73965
BOULDER,173723,REGULAR FACULTY ,ASSOCIATE PROFESSOR,CLASSICS,100,96820,0,96820
BOULDER,203222,REGULAR FACULTY ,ASST PROFESSOR,CLASSICS,100,63158,0,63158
BOULDER,243494,REGULAR FACULTY ,ASST PROFESSOR,CLASSICS,100,63345,0,63345
BOULDER,114812,OTHER FACULTY,CHAIR,CLASSICS,0,18377,0,18377
BOULDER,142135,REGULAR FACULTY ,INSTRUCTOR,CLASSICS,50,22197,0,22197
BOULDER,213014,REGULAR FACULTY ,INSTRUCTOR,CLASSICS,50,22197,0,22197
BOULDER,247492,OTHER FACULTY,LECTURER,CLASSICS,50,9000,0,9000
BOULDER,100312,REGULAR FACULTY ,PROFESSOR,CLASSICS,100,92810,0,92810
BOULDER,102562,REGULAR FACULTY ,PROFESSOR,CLASSICS,100,91067,0,91067
BOULDER,103687,REGULAR FACULTY ,PROFESSOR,CLASSICS,100,111402,0,111402
BOULDER,212332,REGULAR FACULTY ,PROFESSOR,CLASSICS,100,123087,0,123087
BOULDER,166552,CLASSIFIED STAFF,PROGRAM ASSISTANT II,CLASSICS,100,52000,0,52000
BOULDER,266181,OTHER FACULTY,VISITING ASSOC PROFESSOR,CLASSICS,100,85000,0,85000
BOULDER,267589,OFFICERS AND EXEMPT PROFESSIONALS ,HEALTH CARE PROFESSIONAL,CLINCAL TRANS. RESEARCH CENTER,50,0,41600,41600
BOULDER,227011,CLASSIFIED STAFF,NURSE I,CLINCAL TRANS. RESEARCH CENTER,100,0,67808,67808
BOULDER,268139,OFFICERS AND EXEMPT PROFESSIONALS ,NURSE I,CLINCAL TRANS. RESEARCH CENTER,100,0,60000,60000
BOULDER,109215,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,CLINCAL TRANS. RESEARCH CENTER,50,0,38064,38064
BOULDER,117524,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,CLINCAL TRANS. RESEARCH CENTER,100,0,38118,38118
BOULDER,126521,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,CLINCAL TRANS. RESEARCH CENTER,100,0,55363,55363
BOULDER,136326,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,CLINCAL TRANS. RESEARCH CENTER,50,0,29520,29520
BOULDER,209982,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,CLINCAL TRANS. RESEARCH CENTER,100,0,41615,41615
BOULDER,183288,CLASSIFIED STAFF,TECHNICIAN I,CLINCAL TRANS. RESEARCH CENTER,3,0,857,857
BOULDER,239062,OFFICERS AND EXEMPT PROFESSIONALS ,FINANCE/ACCTG PROFESSIONAL,COLORADO EUROPEAN UNION CENTER,100,42132,0,42132
BOULDER,219680,OFFICERS AND EXEMPT PROFESSIONALS ,RESEARCH SERVICES ASSOC DIR,COLORADO EUROPEAN UNION CENTER,100,65878,0,65878
BOULDER,168773,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROGRAM MGR,COLORADO SHAKESPEARE FESTIVAL,100,41785,0,41785
BOULDER,200907,OTHER FACULTY,ASSISTANT,COLORADO SHAKESPEARE FESTIVAL,10,0,5305,5305
BOULDER,211626,OTHER FACULTY,ASSISTANT,COLORADO SHAKESPEARE FESTIVAL,10,0,3200,3200
BOULDER,236591,OTHER FACULTY,ASSISTANT,COLORADO SHAKESPEARE FESTIVAL,10,0,500,500
BOULDER,254799,OTHER FACULTY,ASSISTANT,COLORADO SHAKESPEARE FESTIVAL,20,0,4200,4200
BOULDER,200433,OFFICERS AND EXEMPT PROFESSIONALS ,FINANCE/ACCTG PRGM DIR,COLORADO SHAKESPEARE FESTIVAL,100,64723,0,64723
BOULDER,115096,REGULAR FACULTY ,SENIOR INSTRUCTOR,COLORADO SHAKESPEARE FESTIVAL,25,0,1000,1000
BOULDER,250458,CLASSIFIED STAFF,ADMIN ASSISTANT II,COMMUNICATION,100,34470,0,34470
BOULDER,142520,CLASSIFIED STAFF,ADMIN ASSISTANT III,COMMUNICATION,100,42255,0,42255
BOULDER,108581,REGULAR FACULTY ,ASSOCIATE PROFESSOR,COMMUNICATION,100,89106,0,89106
BOULDER,113167,REGULAR FACULTY ,ASSOCIATE PROFESSOR,COMMUNICATION,100,73861,0,73861
BOULDER,130208,REGULAR FACULTY ,ASSOCIATE PROFESSOR,COMMUNICATION,100,76981,0,76981
BOULDER,135160,REGULAR FACULTY ,ASSOCIATE PROFESSOR,COMMUNICATION,100,83297,0,83297
BOULDER,181341,REGULAR FACULTY ,ASSOCIATE PROFESSOR,COMMUNICATION,100,78534,0,78534
BOULDER,198195,REGULAR FACULTY ,ASSOCIATE PROFESSOR,COMMUNICATION,100,109239,0,109239
BOULDER,198134,REGULAR FACULTY ,ASST PROFESSOR,COMMUNICATION,100,70316,0,70316
BOULDER,199924,REGULAR FACULTY ,ASST PROFESSOR,COMMUNICATION,97,72636,0,72636
BOULDER,201375,REGULAR FACULTY ,ASST PROFESSOR,COMMUNICATION,100,72141,0,72141
BOULDER,244847,REGULAR FACULTY ,ASST PROFESSOR,COMMUNICATION,100,69057,0,69057
BOULDER,254822,REGULAR FACULTY ,ASST PROFESSOR,COMMUNICATION,100,67038,0,67038
BOULDER,104025,OTHER FACULTY,CHAIR,COMMUNICATION,0,27548,0,27548
BOULDER,106983,REGULAR FACULTY ,INSTRUCTOR,COMMUNICATION,50,21704,0,21704
BOULDER,117566,REGULAR FACULTY ,INSTRUCTOR,COMMUNICATION,50,21730,0,21730
BOULDER,181872,REGULAR FACULTY ,INSTRUCTOR,COMMUNICATION,100,48000,0,48000
BOULDER,193384,REGULAR FACULTY ,INSTRUCTOR,COMMUNICATION,25,19034,0,19034
BOULDER,234350,REGULAR FACULTY ,INSTRUCTOR,COMMUNICATION,100,53311,0,53311
BOULDER,204450,OTHER FACULTY,LECTURER,COMMUNICATION,25,4500,0,4500
BOULDER,240145,OTHER FACULTY,LECTURER,COMMUNICATION,25,4500,0,4500
BOULDER,240165,OTHER FACULTY,LECTURER,COMMUNICATION,25,4500,0,4500
BOULDER,268735,OTHER FACULTY,LECTURER,COMMUNICATION,100,21200,0,21200
BOULDER,209907,OFFICERS AND EXEMPT PROFESSIONALS ,PROFESSIONAL ASSISTANT,COMMUNICATION,100,49892,0,49892
BOULDER,100475,REGULAR FACULTY ,PROFESSOR,COMMUNICATION,100,97450,0,97450
BOULDER,104025,REGULAR FACULTY ,PROFESSOR,COMMUNICATION,100,119420,0,119420
BOULDER,150776,REGULAR FACULTY ,PROFESSOR,COMMUNICATION,100,123935,0,123935
BOULDER,149127,CLASSIFIED STAFF,ADMIN ASSISTANT III,COMPARATIVE LITERATURE PROGRAM,75,36409,0,36409
BOULDER,128019,OTHER FACULTY,DIRECTOR-FACULTY,COMPARATIVE LITERATURE PROGRAM,0,26480,0,26480
BOULDER,212605,OTHER FACULTY,LECTURER,COMPARATIVE LITERATURE PROGRAM,25,4500,0,4500
BOULDER,169022,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,COMPUTER SCIENCE,100,55298,0,55298
BOULDER,172441,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,COMPUTER SCIENCE,100,53000,0,53000
BOULDER,190812,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,COMPUTER SCIENCE,100,43000,0,43000
BOULDER,114707,CLASSIFIED STAFF,ACCOUNTING TECHNICIAN III,COMPUTER SCIENCE,100,52049,0,52049
BOULDER,228840,CLASSIFIED STAFF,ADMIN ASSISTANT II,COMPUTER SCIENCE,100,35929,0,35929
BOULDER,100554,OTHER FACULTY,ASSOC CHAIR,COMPUTER SCIENCE,0,3977,0,3977
BOULDER,108418,OTHER FACULTY,ASSOC CHAIR,COMPUTER SCIENCE,0,8034,0,8034
BOULDER,107658,REGULAR FACULTY ,ASSOCIATE PROFESSOR,COMPUTER SCIENCE,100,122026,0,122026
BOULDER,115340,REGULAR FACULTY ,ASSOCIATE PROFESSOR,COMPUTER SCIENCE,100,121921,0,121921
BOULDER,129468,REGULAR FACULTY ,ASSOCIATE PROFESSOR,COMPUTER SCIENCE,100,121808,0,121808
BOULDER,142513,REGULAR FACULTY ,ASSOCIATE PROFESSOR,COMPUTER SCIENCE,100,124927,0,124927
BOULDER,150616,REGULAR FACULTY ,ASSOCIATE PROFESSOR,COMPUTER SCIENCE,100,110242,0,110242
BOULDER,200405,REGULAR FACULTY ,ASSOCIATE PROFESSOR,COMPUTER SCIENCE,100,100949,0,100949
BOULDER,177621,REGULAR FACULTY ,ASST PROFESSOR,COMPUTER SCIENCE,100,95942,0,95942
BOULDER,203239,REGULAR FACULTY ,ASST PROFESSOR,COMPUTER SCIENCE,100,97007,0,97007
BOULDER,210637,REGULAR FACULTY ,ASST PROFESSOR,COMPUTER SCIENCE,100,104893,0,104893
BOULDER,210981,REGULAR FACULTY ,ASST PROFESSOR,COMPUTER SCIENCE,100,97822,0,97822
BOULDER,211022,REGULAR FACULTY ,ASST PROFESSOR,COMPUTER SCIENCE,100,104500,0,104500
BOULDER,231784,REGULAR FACULTY ,ASST PROFESSOR,COMPUTER SCIENCE,100,46130,46130,92260
BOULDER,243018,REGULAR FACULTY ,ASST PROFESSOR,COMPUTER SCIENCE,100,96084,0,96084
BOULDER,262330,REGULAR FACULTY ,ASST PROFESSOR,COMPUTER SCIENCE,100,46500,46500,93000
BOULDER,264440,REGULAR FACULTY ,ASST PROFESSOR,COMPUTER SCIENCE,100,99000,0,99000
BOULDER,265882,REGULAR FACULTY ,ASST PROFESSOR,COMPUTER SCIENCE,100,99000,0,99000
BOULDER,266870,REGULAR FACULTY ,ASST PROFESSOR,COMPUTER SCIENCE,100,110000,0,110000
BOULDER,102661,OTHER FACULTY,ASST PROFESSOR ADJUNCT,COMPUTER SCIENCE,33,3000,0,3000
BOULDER,101614,OTHER FACULTY,CHAIR,COMPUTER SCIENCE,0,29385,0,29385
BOULDER,115984,CLASSIFIED STAFF,GENERAL PROFESSIONAL III,COMPUTER SCIENCE,100,63396,0,63396
BOULDER,140031,REGULAR FACULTY ,INSTRUCTOR,COMPUTER SCIENCE,100,61617,0,61617
BOULDER,147914,REGULAR FACULTY ,INSTRUCTOR,COMPUTER SCIENCE,100,61200,0,61200
BOULDER,193634,REGULAR FACULTY ,INSTRUCTOR,COMPUTER SCIENCE,100,59740,0,59740
BOULDER,118578,OTHER FACULTY,LECTURER,COMPUTER SCIENCE,33,7000,0,7000
BOULDER,206844,OTHER FACULTY,LECTURER,COMPUTER SCIENCE,33,7000,0,7000
BOULDER,218823,OTHER FACULTY,LECTURER,COMPUTER SCIENCE,33,7000,0,7000
BOULDER,224645,OTHER FACULTY,LECTURER,COMPUTER SCIENCE,17,3000,0,3000
BOULDER,101011,REGULAR FACULTY ,PROFESSOR,COMPUTER SCIENCE,100,148407,0,148407
BOULDER,101783,REGULAR FACULTY ,PROFESSOR,COMPUTER SCIENCE,100,13985,128433,142418
BOULDER,102121,REGULAR FACULTY ,PROFESSOR,COMPUTER SCIENCE,100,142896,0,142896
BOULDER,107578,REGULAR FACULTY ,PROFESSOR,COMPUTER SCIENCE,100,133865,0,133865
BOULDER,108418,REGULAR FACULTY ,PROFESSOR,COMPUTER SCIENCE,100,160687,0,160687
BOULDER,129743,REGULAR FACULTY ,PROFESSOR,COMPUTER SCIENCE,100,111770,0,111770
BOULDER,150658,REGULAR FACULTY ,PROFESSOR,COMPUTER SCIENCE,50,61529,0,61529
BOULDER,172848,REGULAR FACULTY ,PROFESSOR,COMPUTER SCIENCE,50,72500,0,72500
BOULDER,111674,OTHER FACULTY,PROFESSOR ADJUNCT,COMPUTER SCIENCE,22,0,12232,12232
BOULDER,129065,OTHER FACULTY,PROFESSOR ADJUNCT,COMPUTER SCIENCE,15,0,11471,11471
BOULDER,125467,RESEARCH FACULTY,PROFESSOR-RESEARCH,COMPUTER SCIENCE,20,0,38000,38000
BOULDER,150658,RESEARCH FACULTY,PROFESSOR-RESEARCH,COMPUTER SCIENCE,50,3428,77003,80431
BOULDER,160472,RESEARCH FACULTY,RESEARCH ASSOCIATE,COMPUTER SCIENCE,100,0,56000,56000
BOULDER,198388,RESEARCH FACULTY,RESEARCH ASSOCIATE,COMPUTER SCIENCE,100,0,53691,53691
BOULDER,211992,RESEARCH FACULTY,RESEARCH ASSOCIATE,COMPUTER SCIENCE,100,0,78075,78075
BOULDER,257411,RESEARCH FACULTY,RESEARCH ASSOCIATE,COMPUTER SCIENCE,100,0,50000,50000
BOULDER,262068,RESEARCH FACULTY,RESEARCH ASSOCIATE,COMPUTER SCIENCE,100,0,50400,50400
BOULDER,241809,OFFICERS AND EXEMPT PROFESSIONALS ,RESEARCH SERVICES PROFESSIONAL,COMPUTER SCIENCE,75,0,43403,43403
BOULDER,100554,REGULAR FACULTY ,SENIOR INSTRUCTOR,COMPUTER SCIENCE,100,79548,0,79548
BOULDER,264251,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES DIRECTOR,CU ART MUSEUM,100,125000,0,125000
BOULDER,156776,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES MANAGER,CU ART MUSEUM,100,61474,0,61474
BOULDER,234241,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES MANAGER,CU ART MUSEUM,100,53523,0,53523
BOULDER,219539,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,CU ART MUSEUM,100,46921,0,46921
BOULDER,231375,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,CU ART MUSEUM,100,41000,0,41000
BOULDER,256758,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES SENIOR PROF,CU ART MUSEUM,100,0,90,90
BOULDER,268642,CLASSIFIED STAFF,ADMIN ASSISTANT III,CU ART MUSEUM,50,20000,0,20000
BOULDER,265254,OFFICERS AND EXEMPT PROFESSIONALS ,EXTERNAL RELATIONS PROGRAM MGR,CU ART MUSEUM,100,49820,3180,53000
BOULDER,225668,CLASSIFIED STAFF,SECURITY I,CU ART MUSEUM,100,37361,0,37361
BOULDER,257758,CLASSIFIED STAFF,SECURITY I,CU ART MUSEUM,100,36258,0,36258
BOULDER,133151,CLASSIFIED STAFF,ACCOUNTING TECHNICIAN II,CU BOOK STORE,3,0,891,891
BOULDER,168296,CLASSIFIED STAFF,ACCOUNTING TECHNICIAN II,CU BOOK STORE,100,0,35903,35903
