,rules,support,confidence,lift
4359,{other vegetables,whipped/sour cream,fruit/vegetable juice,specialty chocolate} => {frozen vegetables},0.000508388408744281,0.833333333333333,17.3273431994362
4360,{tropical fruit,whole milk,bottled water,specialty chocolate} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
4361,{meat,other vegetables,yogurt,sliced cheese} => {whole milk},0.000508388408744281,1,3.91364902506964
4362,{meat,whole milk,yogurt,sliced cheese} => {other vegetables},0.000508388408744281,1,5.16815554387809
4363,{meat,other vegetables,whole milk,sliced cheese} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4364,{meat,other vegetables,yogurt,frozen vegetables} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4365,{meat,whole milk,yogurt,frozen vegetables} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4366,{meat,whole milk,yogurt,margarine} => {other vegetables},0.000508388408744281,1,5.16815554387809
4367,{meat,tropical fruit,other vegetables,butter} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4368,{meat,tropical fruit,whole milk,butter} => {other vegetables},0.000508388408744281,1,5.16815554387809
4369,{sausage,meat,bottled water,newspapers} => {soda},0.000508388408744281,1,5.73469387755102
4370,{meat,bottled water,soda,newspapers} => {sausage},0.000508388408744281,1,10.6439393939394
4371,{sausage,meat,bottled water,soda} => {newspapers},0.000508388408744281,0.833333333333333,10.4405520169851
4372,{sausage,meat,soda,newspapers} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
4373,{meat,yogurt,soda,newspapers} => {sausage},0.000610066090493137,1,10.6439393939394
4374,{sausage,meat,yogurt,soda} => {newspapers},0.000610066090493137,0.857142857142857,10.7388535031847
4375,{meat,rolls/buns,soda,newspapers} => {sausage},0.000508388408744281,0.833333333333333,8.86994949494949
4376,{meat,other vegetables,soda,newspapers} => {sausage},0.000508388408744281,0.833333333333333,8.86994949494949
4377,{sausage,meat,rolls/buns,newspapers} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
4378,{sausage,meat,yogurt,rolls/buns} => {newspapers},0.000610066090493137,0.857142857142857,10.7388535031847
4379,{meat,whole milk,yogurt,newspapers} => {rolls/buns},0.000508388408744281,0.833333333333333,4.53058780173208
4380,{meat,whole milk,rolls/buns,newspapers} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4381,{meat,whole milk,rolls/buns,newspapers} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4382,{meat,tropical fruit,other vegetables,whipped/sour cream} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4383,{meat,tropical fruit,whole milk,whipped/sour cream} => {other vegetables},0.000508388408744281,1,5.16815554387809
4384,{meat,citrus fruit,root vegetables,other vegetables} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4385,{meat,citrus fruit,other vegetables,yogurt} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4386,{sausage,meat,whole milk,yogurt} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4387,{meat,tropical fruit,other vegetables,yogurt} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4388,{meat,tropical fruit,whole milk,yogurt} => {other vegetables},0.000508388408744281,1,5.16815554387809
4389,{meat,root vegetables,yogurt,rolls/buns} => {other vegetables},0.000508388408744281,1,5.16815554387809
4390,{meat,root vegetables,whole milk,yogurt} => {other vegetables},0.000813421453990849,0.8,4.13452443510247
4391,{frankfurter,root vegetables,sliced cheese,frozen meals} => {whole milk},0.000508388408744281,1,3.91364902506964
4392,{frankfurter,whole milk,sliced cheese,frozen meals} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
4393,{frankfurter,other vegetables,sliced cheese,frozen meals} => {whole milk},0.000508388408744281,1,3.91364902506964
4394,{frankfurter,whole milk,sliced cheese,frozen meals} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4395,{pip fruit,yogurt,sliced cheese,frozen meals} => {whole milk},0.000508388408744281,1,3.91364902506964
4396,{pip fruit,whole milk,sliced cheese,frozen meals} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4397,{tropical fruit,yogurt,sliced cheese,frozen meals} => {whole milk},0.000610066090493137,1,3.91364902506964
4398,{tropical fruit,whole milk,sliced cheese,frozen meals} => {yogurt},0.000610066090493137,1,7.16836734693878
4399,{root vegetables,yogurt,sliced cheese,frozen meals} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4400,{other vegetables,yogurt,sliced cheese,frozen meals} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
4401,{root vegetables,yogurt,sliced cheese,frozen meals} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4402,{root vegetables,other vegetables,sliced cheese,frozen meals} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
4403,{root vegetables,whole milk,sliced cheese,frozen meals} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
4404,{other vegetables,whole milk,sliced cheese,frozen meals} => {root vegetables},0.000610066090493137,0.857142857142857,7.86380597014925
4405,{other vegetables,yogurt,sliced cheese,frozen meals} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4406,{root vegetables,onions,yogurt,frozen meals} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4407,{onions,other vegetables,yogurt,frozen meals} => {root vegetables},0.000508388408744281,1,9.17444029850746
4408,{root vegetables,frozen meals,soda,salty snack} => {other vegetables},0.000508388408744281,1,5.16815554387809
4409,{root vegetables,other vegetables,frozen meals,salty snack} => {soda},0.000508388408744281,1,5.73469387755102
4410,{other vegetables,frozen meals,soda,salty snack} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
4411,{root vegetables,curd,cream cheese ,frozen meals} => {other vegetables},0.000508388408744281,1,5.16815554387809
4412,{other vegetables,curd,cream cheese ,frozen meals} => {root vegetables},0.000508388408744281,1,9.17444029850746
4413,{root vegetables,other vegetables,cream cheese ,frozen meals} => {curd},0.000508388408744281,0.833333333333333,15.640903307888
4414,{pip fruit,yogurt,cream cheese ,frozen meals} => {whole milk},0.000508388408744281,1,3.91364902506964
4415,{pip fruit,whole milk,cream cheese ,frozen meals} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4416,{root vegetables,other vegetables,frozen meals,white bread} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4417,{other vegetables,whole milk,frozen meals,white bread} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
4418,{root vegetables,whole milk,frozen vegetables,frozen meals} => {other vegetables},0.000508388408744281,1,5.16815554387809
4419,{other vegetables,whole milk,frozen vegetables,frozen meals} => {root vegetables},0.000508388408744281,1,9.17444029850746
4420,{beef,root vegetables,butter,frozen meals} => {yogurt},0.000508388408744281,1,7.16836734693878
4421,{beef,butter,yogurt,frozen meals} => {root vegetables},0.000508388408744281,1,9.17444029850746
4422,{beef,root vegetables,other vegetables,frozen meals} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4423,{beef,other vegetables,yogurt,frozen meals} => {root vegetables},0.000508388408744281,1,9.17444029850746
4424,{root vegetables,curd,frozen meals,fruit/vegetable juice} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4425,{other vegetables,curd,frozen meals,fruit/vegetable juice} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
4426,{root vegetables,curd,frozen meals,fruit/vegetable juice} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4427,{pip fruit,curd,yogurt,frozen meals} => {whole milk},0.000610066090493137,1,3.91364902506964
4428,{pip fruit,whole milk,curd,frozen meals} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
4429,{tropical fruit,curd,yogurt,frozen meals} => {whole milk},0.000610066090493137,1,3.91364902506964
4430,{root vegetables,curd,yogurt,frozen meals} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
4431,{other vegetables,curd,yogurt,frozen meals} => {root vegetables},0.000610066090493137,1,9.17444029850746
4432,{root vegetables,curd,yogurt,frozen meals} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
4433,{other vegetables,whole milk,curd,frozen meals} => {root vegetables},0.000711743772241993,1,9.17444029850746
4434,{other vegetables,curd,yogurt,frozen meals} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4435,{frankfurter,yogurt,frozen meals,brown bread} => {pip fruit},0.000508388408744281,1,13.2190860215054
4436,{frankfurter,whole milk,frozen meals,brown bread} => {pip fruit},0.000508388408744281,1,13.2190860215054
4437,{pip fruit,whole milk,frozen meals,brown bread} => {frankfurter},0.000508388408744281,0.833333333333333,14.1307471264368
4438,{frankfurter,yogurt,frozen meals,brown bread} => {whole milk},0.000508388408744281,1,3.91364902506964
4439,{frankfurter,whole milk,frozen meals,brown bread} => {yogurt},0.000508388408744281,1,7.16836734693878
4440,{frankfurter,tropical fruit,pip fruit,frozen meals} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
4441,{frankfurter,pip fruit,yogurt,frozen meals} => {tropical fruit},0.000610066090493137,0.857142857142857,8.16860465116279
4442,{frankfurter,tropical fruit,yogurt,frozen meals} => {pip fruit},0.000610066090493137,1,13.2190860215054
4443,{frankfurter,tropical fruit,pip fruit,frozen meals} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
4444,{frankfurter,tropical fruit,pip fruit,frozen meals} => {whole milk},0.000711743772241993,1,3.91364902506964
4445,{frankfurter,other vegetables,yogurt,frozen meals} => {pip fruit},0.000508388408744281,1,13.2190860215054
4446,{frankfurter,pip fruit,yogurt,frozen meals} => {whole milk},0.000711743772241993,1,3.91364902506964
4447,{frankfurter,pip fruit,other vegetables,frozen meals} => {whole milk},0.000711743772241993,0.875,3.42444289693593
4448,{frankfurter,tropical fruit,root vegetables,frozen meals} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4449,{frankfurter,tropical fruit,root vegetables,frozen meals} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4450,{frankfurter,tropical fruit,yogurt,frozen meals} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4451,{frankfurter,other vegetables,yogurt,frozen meals} => {tropical fruit},0.000508388408744281,1,9.53003875968992
4452,{frankfurter,tropical fruit,yogurt,frozen meals} => {whole milk},0.000610066090493137,1,3.91364902506964
4453,{frankfurter,tropical fruit,other vegetables,frozen meals} => {whole milk},0.000915099135739705,0.9,3.52228412256267
4454,{frankfurter,tropical fruit,whole milk,frozen meals} => {other vegetables},0.000915099135739705,0.9,4.65133998949028
4455,{frankfurter,root vegetables,yogurt,frozen meals} => {whole milk},0.000508388408744281,1,3.91364902506964
4456,{frankfurter,root vegetables,other vegetables,frozen meals} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
4457,{frankfurter,other vegetables,yogurt,frozen meals} => {whole milk},0.000508388408744281,1,3.91364902506964
4458,{tropical fruit,pip fruit,frozen meals,brown bread} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4459,{tropical fruit,yogurt,frozen meals,brown bread} => {pip fruit},0.000508388408744281,0.833333333333333,11.0159050179211
4460,{tropical fruit,pip fruit,frozen meals,brown bread} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4461,{pip fruit,other vegetables,frozen meals,brown bread} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
4462,{tropical fruit,other vegetables,frozen meals,brown bread} => {pip fruit},0.000508388408744281,1,13.2190860215054
4463,{tropical fruit,pip fruit,frozen meals,brown bread} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4464,{pip fruit,whole milk,frozen meals,brown bread} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
4465,{pip fruit,other vegetables,frozen meals,brown bread} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4466,{other vegetables,yogurt,frozen meals,brown bread} => {pip fruit},0.000508388408744281,1,13.2190860215054
4467,{pip fruit,yogurt,frozen meals,brown bread} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
4468,{pip fruit,whole milk,frozen meals,brown bread} => {yogurt},0.000610066090493137,1,7.16836734693878
4469,{whole milk,yogurt,frozen meals,brown bread} => {pip fruit},0.000610066090493137,0.857142857142857,11.3306451612903
4470,{tropical fruit,yogurt,frozen meals,brown bread} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4471,{tropical fruit,butter,frozen meals,domestic eggs} => {whole milk},0.000508388408744281,1,3.91364902506964
4472,{whole milk,butter,frozen meals,domestic eggs} => {tropical fruit},0.000508388408744281,1,9.53003875968992
4473,{butter,yogurt,frozen meals,fruit/vegetable juice} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4474,{other vegetables,butter,frozen meals,fruit/vegetable juice} => {whole milk},0.000508388408744281,1,3.91364902506964
4475,{tropical fruit,butter,whipped/sour cream,frozen meals} => {whole milk},0.000508388408744281,1,3.91364902506964
4476,{root vegetables,butter,whipped/sour cream,frozen meals} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4477,{butter,yogurt,whipped/sour cream,frozen meals} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
4478,{root vegetables,yogurt,whipped/sour cream,frozen meals} => {butter},0.000508388408744281,0.833333333333333,15.0382262996942
4479,{root vegetables,butter,whipped/sour cream,frozen meals} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4480,{butter,yogurt,whipped/sour cream,frozen meals} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4481,{whole milk,yogurt,whipped/sour cream,frozen meals} => {butter},0.000508388408744281,0.833333333333333,15.0382262996942
4482,{other vegetables,butter,whipped/sour cream,frozen meals} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4483,{tropical fruit,root vegetables,butter,frozen meals} => {whole milk},0.000508388408744281,1,3.91364902506964
4484,{tropical fruit,butter,yogurt,frozen meals} => {whole milk},0.000610066090493137,1,3.91364902506964
4485,{tropical fruit,other vegetables,butter,frozen meals} => {whole milk},0.000711743772241993,1,3.91364902506964
4486,{other vegetables,butter,yogurt,frozen meals} => {root vegetables},0.000610066090493137,0.857142857142857,7.86380597014925
4487,{root vegetables,whole milk,butter,frozen meals} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
4488,{tropical fruit,yogurt,frozen meals,domestic eggs} => {whole milk},0.000610066090493137,1,3.91364902506964
4489,{whole milk,yogurt,frozen meals,domestic eggs} => {tropical fruit},0.000610066090493137,0.857142857142857,8.16860465116279
4490,{root vegetables,yogurt,frozen meals,domestic eggs} => {whole milk},0.000508388408744281,1,3.91364902506964
4491,{tropical fruit,whipped/sour cream,frozen meals,fruit/vegetable juice} => {other vegetables},0.000508388408744281,1,5.16815554387809
4492,{root vegetables,whipped/sour cream,frozen meals,fruit/vegetable juice} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4493,{root vegetables,whole milk,frozen meals,fruit/vegetable juice} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
4494,{tropical fruit,pip fruit,whipped/sour cream,frozen meals} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4495,{tropical fruit,pip fruit,whipped/sour cream,frozen meals} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4496,{pip fruit,other vegetables,whipped/sour cream,frozen meals} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
4497,{pip fruit,whole milk,whipped/sour cream,frozen meals} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
4498,{tropical fruit,root vegetables,whipped/sour cream,frozen meals} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4499,{tropical fruit,root vegetables,whipped/sour cream,frozen meals} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4500,{sausage,tropical fruit,pip fruit,frozen meals} => {whole milk},0.000508388408744281,1,3.91364902506964
4501,{sausage,pip fruit,other vegetables,frozen meals} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4502,{tropical fruit,pip fruit,root vegetables,frozen meals} => {whole milk},0.000508388408744281,1,3.91364902506964
4503,{tropical fruit,pip fruit,yogurt,frozen meals} => {whole milk},0.00101677681748856,0.909090909090909,3.55786275006331
4504,{pip fruit,root vegetables,other vegetables,frozen meals} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4505,{pip fruit,root vegetables,yogurt,frozen meals} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
4506,{pip fruit,root vegetables,whole milk,frozen meals} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
4507,{pip fruit,root vegetables,other vegetables,frozen meals} => {whole milk},0.000610066090493137,1,3.91364902506964
4508,{pip fruit,root vegetables,whole milk,frozen meals} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
4509,{sausage,root vegetables,yogurt,frozen meals} => {whole milk},0.000508388408744281,1,3.91364902506964
4510,{sausage,root vegetables,whole milk,frozen meals} => {yogurt},0.000508388408744281,1,7.16836734693878
4511,{root vegetables,other vegetables,frozen meals,bottled water} => {whole milk},0.000508388408744281,1,3.91364902506964
4512,{root vegetables,whole milk,frozen meals,bottled water} => {other vegetables},0.000508388408744281,1,5.16815554387809
4513,{other vegetables,whole milk,frozen meals,bottled water} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
4514,{tropical fruit,root vegetables,yogurt,frozen meals} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4515,{tropical fruit,root vegetables,yogurt,frozen meals} => {whole milk},0.000610066090493137,1,3.91364902506964
4516,{tropical fruit,root vegetables,other vegetables,frozen meals} => {whole milk},0.000915099135739705,0.9,3.52228412256267
4517,{tropical fruit,root vegetables,whole milk,frozen meals} => {other vegetables},0.000915099135739705,0.818181818181818,4.22849089953662
4518,{tropical fruit,other vegetables,yogurt,frozen meals} => {whole milk},0.000711743772241993,1,3.91364902506964
4519,{butter,yogurt,sliced cheese,hard cheese} => {whole milk},0.000610066090493137,1,3.91364902506964
4520,{whole milk,butter,sliced cheese,hard cheese} => {yogurt},0.000610066090493137,1,7.16836734693878
4521,{yogurt,whipped/sour cream,sliced cheese,hard cheese} => {whole milk},0.000508388408744281,1,3.91364902506964
4522,{whole milk,whipped/sour cream,sliced cheese,hard cheese} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4523,{tropical fruit,yogurt,sliced cheese,hard cheese} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4524,{tropical fruit,whole milk,sliced cheese,hard cheese} => {yogurt},0.000508388408744281,1,7.16836734693878
4525,{root vegetables,yogurt,sliced cheese,hard cheese} => {whole milk},0.000508388408744281,1,3.91364902506964
4526,{root vegetables,whole milk,sliced cheese,hard cheese} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4527,{yogurt,hard cheese,margarine,sugar} => {whole milk},0.000508388408744281,1,3.91364902506964
4528,{whole milk,yogurt,hard cheese,sugar} => {margarine},0.000508388408744281,0.833333333333333,14.2288773148148
4529,{root vegetables,hard cheese,cream cheese ,domestic eggs} => {whole milk},0.000508388408744281,1,3.91364902506964
4530,{whole milk,hard cheese,cream cheese ,domestic eggs} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
4531,{root vegetables,whole milk,hard cheese,cream cheese } => {domestic eggs},0.000508388408744281,1,15.7612179487179
4532,{chicken,root vegetables,other vegetables,hard cheese} => {yogurt},0.000508388408744281,1,7.16836734693878
4533,{chicken,root vegetables,yogurt,hard cheese} => {whole milk},0.000711743772241993,1,3.91364902506964
4534,{chicken,root vegetables,whole milk,hard cheese} => {yogurt},0.000711743772241993,1,7.16836734693878
4535,{chicken,whole milk,yogurt,hard cheese} => {root vegetables},0.000711743772241993,1,9.17444029850746
4536,{chicken,root vegetables,other vegetables,hard cheese} => {whole milk},0.000508388408744281,1,3.91364902506964
4537,{chicken,other vegetables,whole milk,hard cheese} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
4538,{chicken,other vegetables,whole milk,hard cheese} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4539,{other vegetables,yogurt,hard cheese,frozen vegetables} => {fruit/vegetable juice},0.000508388408744281,0.833333333333333,11.5271917487107
4540,{whole milk,hard cheese,frozen vegetables,fruit/vegetable juice} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4541,{whole milk,hard cheese,frozen vegetables,fruit/vegetable juice} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4542,{other vegetables,yogurt,hard cheese,frozen vegetables} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4543,{curd,yogurt,hard cheese,domestic eggs} => {whole milk},0.000610066090493137,1,3.91364902506964
4544,{whole milk,curd,hard cheese,domestic eggs} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
4545,{root vegetables,curd,yogurt,hard cheese} => {whole milk},0.000610066090493137,1,3.91364902506964
4546,{root vegetables,whole milk,curd,hard cheese} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
4547,{yogurt,hard cheese,fruit/vegetable juice,napkins} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4548,{root vegetables,yogurt,hard cheese,napkins} => {whole milk},0.000508388408744281,1,3.91364902506964
4549,{other vegetables,whipped/sour cream,hard cheese,margarine} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4550,{whole milk,whipped/sour cream,hard cheese,margarine} => {other vegetables},0.000508388408744281,1,5.16815554387809
4551,{citrus fruit,yogurt,hard cheese,margarine} => {whole milk},0.000508388408744281,1,3.91364902506964
4552,{citrus fruit,whole milk,hard cheese,margarine} => {yogurt},0.000508388408744281,1,7.16836734693878
4553,{root vegetables,yogurt,hard cheese,margarine} => {whole milk},0.000508388408744281,1,3.91364902506964
4554,{root vegetables,other vegetables,hard cheese,margarine} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
4555,{root vegetables,whole milk,hard cheese,margarine} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
4556,{other vegetables,yogurt,hard cheese,margarine} => {whole milk},0.000508388408744281,1,3.91364902506964
4557,{tropical fruit,butter,hard cheese,domestic eggs} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
4558,{tropical fruit,other vegetables,hard cheese,domestic eggs} => {butter},0.000610066090493137,0.857142857142857,15.4678899082569
4559,{root vegetables,butter,hard cheese,domestic eggs} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4560,{root vegetables,butter,hard cheese,domestic eggs} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4561,{butter,whipped/sour cream,hard cheese,fruit/vegetable juice} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4562,{tropical fruit,root vegetables,whipped/sour cream,hard cheese} => {butter},0.000610066090493137,1,18.045871559633
4563,{tropical fruit,yogurt,whipped/sour cream,hard cheese} => {butter},0.000610066090493137,1,18.045871559633
4564,{tropical fruit,butter,whipped/sour cream,hard cheese} => {other vegetables},0.000813421453990849,0.888888888888889,4.59391603900274
4565,{tropical fruit,other vegetables,butter,hard cheese} => {whipped/sour cream},0.000813421453990849,0.8,11.1602836879433
4566,{tropical fruit,other vegetables,whipped/sour cream,hard cheese} => {butter},0.000813421453990849,0.8,14.4366972477064
4567,{tropical fruit,butter,whipped/sour cream,hard cheese} => {whole milk},0.000813421453990849,0.888888888888889,3.47879913339523
4568,{tropical fruit,whole milk,butter,hard cheese} => {whipped/sour cream},0.000813421453990849,0.8,11.1602836879433
4569,{tropical fruit,whole milk,whipped/sour cream,hard cheese} => {butter},0.000813421453990849,1,18.045871559633
4570,{butter,yogurt,whipped/sour cream,hard cheese} => {whole milk},0.000915099135739705,0.9,3.52228412256267
4571,{other vegetables,whole milk,butter,hard cheese} => {whipped/sour cream},0.000915099135739705,0.818181818181818,11.4139264990329
4572,{sausage,butter,yogurt,hard cheese} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4573,{sausage,whole milk,butter,hard cheese} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4574,{root vegetables,butter,yogurt,hard cheese} => {tropical fruit},0.000610066090493137,0.857142857142857,8.16860465116279
4575,{tropical fruit,root vegetables,butter,hard cheese} => {whole milk},0.000711743772241993,0.875,3.42444289693593
4576,{tropical fruit,butter,yogurt,hard cheese} => {whole milk},0.000813421453990849,1,3.91364902506964
4577,{tropical fruit,whole milk,butter,hard cheese} => {yogurt},0.000813421453990849,0.8,5.73469387755102
4578,{root vegetables,butter,yogurt,hard cheese} => {whole milk},0.000711743772241993,1,3.91364902506964
4579,{other vegetables,butter,yogurt,hard cheese} => {whole milk},0.000711743772241993,0.875,3.42444289693593
4580,{tropical fruit,hard cheese,domestic eggs,fruit/vegetable juice} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4581,{other vegetables,hard cheese,domestic eggs,fruit/vegetable juice} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
4582,{yogurt,whipped/sour cream,hard cheese,domestic eggs} => {root vegetables},0.000508388408744281,1,9.17444029850746
4583,{root vegetables,whipped/sour cream,hard cheese,domestic eggs} => {other vegetables},0.000813421453990849,1,5.16815554387809
4584,{other vegetables,whipped/sour cream,hard cheese,domestic eggs} => {root vegetables},0.000813421453990849,0.888888888888889,8.15505804311774
4585,{root vegetables,whipped/sour cream,hard cheese,domestic eggs} => {whole milk},0.000711743772241993,0.875,3.42444289693593
4586,{whole milk,whipped/sour cream,hard cheese,domestic eggs} => {root vegetables},0.000711743772241993,0.875,8.02763526119403
4587,{yogurt,whipped/sour cream,hard cheese,domestic eggs} => {other vegetables},0.000508388408744281,1,5.16815554387809
4588,{other vegetables,whipped/sour cream,hard cheese,domestic eggs} => {whole milk},0.000813421453990849,0.888888888888889,3.47879913339523
4589,{whole milk,whipped/sour cream,hard cheese,domestic eggs} => {other vegetables},0.000813421453990849,1,5.16815554387809
4590,{other vegetables,whole milk,hard cheese,domestic eggs} => {whipped/sour cream},0.000813421453990849,0.8,11.1602836879433
4591,{tropical fruit,root vegetables,hard cheese,domestic eggs} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4592,{tropical fruit,yogurt,hard cheese,domestic eggs} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
4593,{tropical fruit,root vegetables,hard cheese,domestic eggs} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4594,{tropical fruit,yogurt,hard cheese,domestic eggs} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4595,{other vegetables,whole milk,hard cheese,domestic eggs} => {root vegetables},0.000915099135739705,0.9,8.25699626865672
4596,{whole milk,whipped/sour cream,hard cheese,fruit/vegetable juice} => {other vegetables},0.000508388408744281,1,5.16815554387809
4597,{root vegetables,hard cheese,bottled water,fruit/vegetable juice} => {whole milk},0.000508388408744281,1,3.91364902506964
4598,{whole milk,hard cheese,bottled water,fruit/vegetable juice} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
4599,{yogurt,hard cheese,bottled water,fruit/vegetable juice} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4600,{other vegetables,hard cheese,bottled water,fruit/vegetable juice} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4601,{tropical fruit,yogurt,hard cheese,fruit/vegetable juice} => {whole milk},0.000813421453990849,0.888888888888889,3.47879913339523
4602,{tropical fruit,whole milk,hard cheese,fruit/vegetable juice} => {yogurt},0.000813421453990849,0.8,5.73469387755102
4603,{pip fruit,other vegetables,whipped/sour cream,hard cheese} => {whole milk},0.000508388408744281,1,3.91364902506964
